,account_id,count
17810,3990777,23
13887,2887742,23
18822,4269080,23
4622,528809,23
12707,2486694,23
15673,3437940,23
10676,2072036,23
26588,6689319,23
14859,3208885,23
14891,3217581,23
23924,6055391,23
21112,5238243,23
9845,1916959,23
10321,2000119,23
26370,6673116,23
18940,4332682,23
10708,2076357,23
26152,6642854,23
24637,6253017,23
19014,4370433,23
15798,3465556,23
7781,1470841,23
22544,5650353,23
4005,421815,23
5595,856054,23
6369,1069243,23
6380,1073848,23
19771,4828445,23
3894,409876,23
11730,2271376,23
798,62408,23
15917,3500800,23
24930,6337868,23
12813,2515537,23
21700,5411065,23
8001,1528297,23
16054,3535440,23
2131,168405,23
21818,5454782,23
9113,1744434,23
16101,3545668,23
14731,3170496,23
1641,125113,23
6273,1050370,23
23448,5934884,23
16265,3589665,23
9155,1749495,23
19145,4443629,23
8216,1560949,23
20258,5010777,23
11709,2267159,23
11703,2266174,23
13349,2692297,23
16277,3593174,23
16272,3591116,23
8455,1609661,23
12907,2548881,23
3392,343564,23
3437,348928,23
19965,4866898,23
1318,98169,23
17340,3869414,23
20586,5121059,23
20575,5120045,23
3010,294812,23
3093,307107,23
8621,1641465,23
92,8226,23
8651,1648437,23
2968,287350,23
2757,250432,23
2784,255486,23
2250,182374,23
2897,275513,23
6133,1015110,23
14672,3153850,23
18363,4117299,23
23626,5974257,23
831,64313,23
17076,3805796,22
2373,197592,22
16987,3786324,22
16656,3692865,22
17206,3835341,22
14686,3157198,22
26050,6627348,22
1035,78182,22
8805,1695128,22
25336,6468234,22
9007,1720644,22
26688,6698457,22
13035,2592823,22
13071,2602366,22
11610,2242639,22
11216,2163629,22
17289,3855439,22
3108,307989,22
8612,1640568,22
21844,5460681,22
9048,1726800,22
16409,3629887,22
16439,3638231,22
19998,4873588,22
6115,1012200,22
1711,130794,22
14661,3150020,22
3176,314668,22
20598,5122859,22
20560,5116301,22
20406,5083726,22
16359,3616293,22
3277,328455,22
8335,1586654,22
8423,1605391,22
12928,2556091,22
9958,1941265,22
19276,4501060,22
22286,5580862,22
8315,1581803,22
890,68127,22
2140,168897,22
8223,1562551,22
3532,361914,22
3569,368003,22
26228,6652249,22
16110,3547192,22
3669,381114,22
8056,1537638,22
15990,3519474,22
3743,388737,22
1645,125457,22
1666,126654,22
6277,1050911,22
14747,3176332,22
1763,134798,22
5772,911264,22
7953,1518297,22
19116,4429471,22
19109,4422667,22
20181,4967212,22
15954,3511209,22
15797,3465487,22
15810,3467956,22
7584,1422386,22
10738,2080968,22
9424,1811494,22
21575,5373195,22
13744,2834784,22
9824,1913854,22
5671,884103,22
26804,6713543,22
22882,5754891,22
12686,2480967,22
25889,6607395,22
25879,6605433,22
24460,6202286,22
17825,3992940,22
15553,3402754,22
13991,2924683,22
24427,6195608,22
26747,6708253,22
22961,5778676,22
7136,1281141,22
668,53609,22
9591,1865247,22
1024,77630,22
10300,1997425,22
10318,1999405,22
1648,125648,22
7113,1276888,22
4783,564749,22
4804,568747,22
6855,1208145,22
14092,2964289,22
18734,4241106,22
974,74740,22
15321,3341629,22
15354,3349961,22
9671,1884156,22
357,25798,22
18209,4078125,22
15167,3304215,22
1869,146228,22
24121,6111789,22
23260,5880066,22
6648,1132483,22
23220,5871537,22
18118,4054480,22
12008,2330171,22
5374,786137,22
20457,5097755,22
2708,242588,22
19420,4567651,22
13010,2584149,22
2297,189450,22
832,64387,22
18372,4118955,21
23606,5970497,21
21245,5274260,21
10023,1956868,21
1280,95421,21
22019,5502117,21
332,24068,21
16994,3787402,21
26992,6731815,21
8759,1684774,21
8777,1689374,21
8830,1700342,21
25335,6467483,21
1234,92209,21
11213,2162939,21
11275,2176852,21
26962,6728237,21
2965,287203,21
2963,286664,21
24019,6085025,21
11999,2329004,21
20014,4883166,21
21041,5218422,21
21039,5217349,21
21034,5216013,21
21854,5463162,21
21845,5460757,21
9071,1732048,21
567,42196,21
589,44559,21
13216,2644998,21
10054,1964405,21
14622,3137439,21
6126,1014128,21
6120,1013116,21
6164,1026633,21
14427,3079970,21
3161,313008,21
5202,738193,21
15085,3280221,21
15154,3302236,21
26813,6713950,21
6538,1106396,21
434,32094,21
428,31690,21
14260,3030299,21
14272,3034390,21
26101,6635480,21
25163,6412131,21
2213,177074,21
16312,3602597,21
17396,3882629,21
25951,6617781,21
24159,6122389,21
15277,3328576,21
5139,725720,21
6722,1148650,21
6756,1157893,21
23160,5849624,21
24104,6109382,21
5184,733908,21
8404,1601064,21
8411,1602266,21
8451,1609403,21
8466,1611382,21
13169,2632930,21
12894,2540976,21
19431,4570312,21
3342,336620,21
20251,5008281,21
10483,2032426,21
9504,1841356,21
26384,6674184,21
23147,5847085,21
26108,6636039,21
24246,6147149,21
18475,4145376,21
9916,1929675,21
10151,1980968,21
23714,5994247,21
13251,2658140,21
13268,2663243,21
13257,2659703,21
8277,1573711,21
159,11810,21
13404,2711299,21
19154,4447554,21
13438,2724481,21
21435,5332544,21
19842,4839427,21
23361,5909565,21
18232,4084723,21
26394,6675626,21
1356,101243,21
2122,167631,21
10813,2093273,21
20733,5153064,21
10991,2123501,21
26578,6688355,21
24953,6346597,21
25822,6596388,21
3647,379146,21
17505,3916982,21
14014,2937512,21
4820,571541,21
24283,6155661,21
18748,4245045,21
14181,2999143,21
1537,117683,21
3658,379766,21
26343,6671394,21
8004,1528762,21
8068,1538765,21
8057,1537668,21
17590,3940412,21
16021,3525908,21
10279,1994946,21
5520,838470,21
5586,853908,21
26128,6638347,21
7067,1265950,21
3752,389452,21
6232,1038667,21
6255,1046353,21
23479,5941686,21
5773,911461,21
5797,921705,21
12109,2350166,21
26718,6703195,21
1952,152302,21
4732,550300,21
4746,552247,21
4745,551463,21
7960,1520594,21
12795,2507486,21
3841,402431,21
3858,404280,21
15819,3469876,21
187,14276,21
15886,3492710,21
15907,3497996,21
21621,5386429,21
22456,5629226,21
4032,424948,21
13642,2792902,21
13670,2803145,21
13682,2807589,21
1446,109595,21
4092,431935,21
20148,4952118,21
15520,3394419,21
15511,3391421,21
15528,3398210,21
17805,3990005,21
13847,2871218,21
20134,4942276,21
11901,2309300,21
946,72318,21
7505,1396222,21
22647,5675964,21
19048,4392367,21
2038,161078,21
24693,6266247,21
4137,437264,21
7262,1320033,21
22796,5725755,21
17727,3973167,21
24500,6216371,21
10673,2071511,21
10670,2071224,21
20161,4957571,21
26593,6689493,21
9443,1817407,21
18969,4348886,21
1981,154541,21
21356,5304404,21
5628,863921,21
5751,908301,21
25656,6561742,21
16944,3777229,21
16791,3734130,21
8901,1710032,21
16597,3679843,21
16599,3680297,21
12970,2571182,21
2318,192076,21
25519,6528781,21
20484,5101632,21
11439,2209827,21
25684,6567691,21
1707,130723,20
25660,6562349,20
26984,6730772,20
20467,5099569,20
20464,5099277,20
11376,2197198,20
2293,188784,20
2284,186356,20
25459,6507608,20
1267,94434,20
1266,94348,20
8831,1700388,20
2811,260321,20
11486,2218343,20
20333,5049097,20
21867,5465814,20
26672,6696610,20
26689,6698667,20
15579,3411657,20
23420,5924993,20
6389,1075398,20
12327,2396750,20
19824,4836919,20
23823,6023982,20
1751,134094,20
5781,912776,20
5776,911664,20
18344,4112082,20
21252,5279354,20
15625,3424092,20
1480,112265,20
7224,1307658,20
19393,4561929,20
8916,1710956,20
21613,5384159,20
4495,510642,20
24465,6204221,20
24456,6201368,20
4155,439578,20
4249,455289,20
4294,466168,20
7491,1392773,20
26736,6706402,20
24598,6238421,20
4328,472898,20
4350,476979,20
24566,6230618,20
24544,6224827,20
4403,488475,20
15580,3411791,20
13880,2885374,20
18879,4293941,20
13974,2920147,20
24449,6199206,20
1964,153069,20
10696,2074954,20
18936,4330244,20
7616,1431022,20
26182,6647288,20
22638,5673998,20
20837,5175535,20
20224,4989451,20
22836,5739376,20
7342,1346315,20
12697,2483598,20
19585,4614058,20
24742,6282254,20
24738,6280811,20
4067,430119,20
4071,430325,20
26894,6722149,20
13657,2797680,20
22593,5662056,20
22575,5656486,20
21692,5409665,20
9242,1762041,20
1173,87590,20
250,18179,20
17799,3988981,20
12523,2444184,20
19677,4696708,20
12553,2451751,20
638,48067,20
19515,4599157,20
25845,6600519,20
3821,398687,20
3845,402919,20
24838,6311119,20
20202,4976358,20
11757,2277399,20
20195,4973909,20
11811,2288648,20
201,14756,20
9307,1777545,20
12678,2478861,20
7809,1477759,20
7850,1487376,20
22501,5640149,20
4625,529116,20
25922,6613408,20
24379,6180793,20
4647,532016,20
18802,4263818,20
26140,6641030,20
19711,4740232,20
24374,6180518,20
24357,6176316,20
4750,552947,20
15383,3357678,20
19106,4419759,20
13539,2758638,20
22427,5618586,20
22424,5618140,20
12754,2497188,20
999,76330,20
20060,4906309,20
23857,6031519,20
23433,5928612,20
1555,119453,20
6971,1238026,20
23020,5799434,20
3755,389949,20
12178,2365286,20
23762,6007242,20
19979,4869042,20
12129,2354289,20
24859,6317201,20
2062,162977,20
19110,4423085,20
24432,6196168,20
14112,2970201,20
18699,4229122,20
14170,2992139,20
16157,3559475,20
2090,165109,20
3689,383056,20
3731,387323,20
19510,4596128,20
9178,1752971,20
17602,3943364,20
26910,6723574,20
24878,6321703,20
14394,3070782,20
23408,5921122,20
21466,5341677,20
21447,5335977,20
3611,373404,20
3608,373297,20
22387,5608823,20
22325,5591709,20
8210,1559764,20
21824,5455629,20
26334,6670550,20
17552,3930209,20
16146,3556561,20
22977,5784407,20
22968,5780733,20
14012,2936767,20
15471,3380753,20
24279,6154713,20
20106,4926363,20
6872,1213528,20
14288,3037326,20
14317,3044208,20
21001,5209067,20
25030,6371753,20
25028,6371660,20
25020,6368665,20
25008,6363459,20
2119,167263,20
25814,6594318,20
24981,6354953,20
24975,6353153,20
10809,2092993,20
10824,2094957,20
20766,5158690,20
26515,6682977,20
20743,5154466,20
8255,1569600,20
19271,4499479,20
8341,1587424,20
20636,5129718,20
17464,3904621,20
2141,168909,20
2162,170740,20
13417,2715961,20
952,73215,20
10393,2015826,20
9769,1903762,20
23374,5914070,20
14825,3199247,20
14865,3210545,20
10271,1994179,20
10283,1995703,20
20935,5196166,20
20111,4929212,20
24232,6141590,20
4975,623232,20
22295,5584027,20
14483,3095497,20
14477,3094497,20
6171,1027949,20
9881,1923846,20
26420,6677954,20
1074,79921,20
21256,5280163,20
12140,2356205,20
21197,5261905,20
10132,1978249,20
23707,5992262,20
15281,3329614,20
1569,120414,20
1136,84705,20
8405,1601105,20
19459,4577653,20
3356,339142,20
25084,6386565,20
17465,3904660,20
11674,2258311,20
892,68457,20
21571,5371915,20
9506,1841679,20
21529,5359121,20
23156,5848581,20
26104,6635685,20
10577,2052940,20
20403,5083497,20
25167,6412175,20
25166,6412169,20
25164,6412158,20
3217,322098,20
25158,6411081,20
25152,6408063,20
25143,6405501,20
17425,3889965,20
17412,3886848,20
2195,174300,20
3298,331007,20
5029,681980,20
5018,674543,20
24168,6124672,20
5107,716100,20
23700,5990288,20
26629,6692440,20
14547,3114045,20
1675,127708,20
14644,3143345,20
25755,6583383,20
3183,316018,20
11115,2143570,20
20581,5120390,20
11194,2158039,20
5209,739838,20
5207,739066,20
24046,6092051,20
6574,1117117,20
18642,4201846,20
6588,1120859,20
24026,6086899,20
25987,6621413,20
20052,4902313,20
26445,6679480,20
5398,791528,20
23972,6069592,20
5408,795584,20
22144,5545556,20
22138,5544546,20
1274,95233,20
21926,5479545,20
21914,5477552,20
9056,1728164,20
13168,2632410,20
19285,4513138,20
23704,5991924,20
20329,5046527,20
11567,2233544,20
20535,5111113,20
88,7687,20
17287,3854735,20
16536,3664374,20
16554,3669020,20
2987,290384,20
25293,6452124,20
3046,300612,20
25253,6440123,20
16384,3624170,20
8491,1615586,20
26098,6635019,20
23273,5882613,20
14975,3242576,20
2351,194891,20
1704,130309,20
23670,5982511,20
23659,5979689,20
6028,988175,20
23618,5973070,20
23612,5971582,20
19873,4844654,20
10019,1956031,20
26306,6667542,20
1827,142781,20
23946,6062169,20
5433,802395,20
23930,6056386,20
23927,6055722,20
16707,3706033,20
8908,1710603,20
26969,6729335,20
16619,3684426,20
17225,3839442,20
17202,3834183,20
25405,6484941,20
25404,6484927,20
2294,189219,20
12973,2572166,20
17130,3816460,20
25526,6532145,20
11323,2188819,20
2338,193762,20
25547,6538599,20
16671,3695705,20
16683,3700549,20
25666,6563385,19
21185,5257291,19
12308,2392674,19
26134,6640078,19
12289,2389177,19
8924,1711560,19
14958,3238275,19
14968,3240955,19
15008,3257389,19
4666,534611,19
3989,419872,19
3961,417250,19
7460,1382406,19
22697,5690198,19
9464,1822491,19
19729,4751164,19
26254,6658713,19
10060,1965768,19
5334,776287,19
1833,143261,19
1840,143764,19
1841,143782,19
17196,3833340,19
62,5220,19
5215,741209,19
2381,198151,19
7082,1269099,19
26562,6687610,19
835,64463,19
11325,2189367,19
23992,6075679,19
687,56106,19
19695,4720028,19
8563,1628619,19
21550,5364231,19
21944,5483641,19
13351,2693019,19
15181,3306288,19
19171,4457524,19
24330,6170037,19
10434,2021780,19
3782,393971,19
21003,5209708,19
21230,5271555,19
17362,3875425,19
723,57437,19
12224,2374540,19
12679,2479020,19
19641,4626819,19
13929,2902421,19
1516,115601,19
24356,6176152,19
15146,3300424,19
26388,6674710,19
10883,2104620,19
6546,1109113,19
1121,83207,19
24425,6195090,19
6875,1214005,19
14231,3020396,19
24247,6147489,19
121,9416,19
3849,403501,19
10440,2023069,19
1032,78069,19
20652,5132451,19
24958,6347432,19
10844,2098052,19
6162,1025754,19
17999,4026682,19
918,70149,19
15240,3320579,19
19047,4392300,19
22374,5605624,19
26245,6657174,19
26246,6657306,19
12672,2476485,19
17449,3899619,19
1801,139541,19
12105,2349360,19
26771,6711020,19
23125,5841537,19
26110,6636384,19
1164,86893,19
21589,5376392,19
4002,421667,19
25384,6478535,19
25388,6480898,19
581,43861,19
25208,6420925,19
3112,308740,19
25762,6584758,19
25060,6378969,19
7154,1288102,19
418,31029,19
12768,2501735,19
10535,2043333,19
17502,3916506,19
11910,2311408,19
278,19472,19
26087,6633697,19
14779,3183855,19
2826,261559,19
6633,1128559,19
11692,2263000,19
23145,5845724,19
14469,3091630,19
11200,2160013,19
4307,467832,19
22356,5602147,19
25781,6588934,19
8085,1541210,19
25865,6602126,19
2503,213200,19
21748,5426392,19
21869,5466183,19
21842,5459790,19
13079,2604428,19
13102,2611864,19
21969,5491306,19
15524,3396326,19
26490,6681851,19
15701,3443609,19
21264,5282817,19
3219,322224,19
22084,5528351,19
20039,4892642,19
12013,2331067,19
21595,5377409,19
25290,6451421,19
21389,5315887,19
26886,6721362,19
2646,233240,19
26051,6627448,19
23610,5971537,19
3137,310862,19
12020,2331718,19
3393,343636,19
3426,347957,19
4585,524096,19
1570,120418,19
396,29808,19
6734,1150330,19
25091,6388027,19
26280,6662471,19
19401,4564061,19
5518,838345,19
8767,1687253,19
19357,4553628,19
19345,4549272,19
15629,3424886,19
23184,5858560,19
14680,3156218,19
2828,261648,19
3497,355338,19
491,36900,19
7969,1522937,19
15864,3484653,19
1484,112876,19
1128,83964,19
2837,263834,19
19023,4372929,19
13676,2805138,19
15774,3460588,19
26391,6675497,19
26397,6676440,19
26401,6676880,19
24808,6301141,19
20835,5175201,19
8050,1536400,19
12980,2574393,19
25180,6416166,19
8718,1674711,19
26301,6666115,19
11964,2322138,19
224,16897,19
2034,160348,19
11168,2152714,19
6701,1144676,19
9254,1764357,19
26643,6693543,19
10402,2016993,19
24865,6318262,19
13968,2916568,19
18794,4258420,19
437,32399,19
5051,695966,19
17152,3822418,19
2390,199057,19
5166,731268,19
7683,1452110,19
4976,624969,19
2086,164834,19
21191,5258046,19
3539,363663,19
18679,4219391,19
18655,4210373,19
25321,6461836,19
6977,1240483,19
9252,1764343,18
23076,5828797,18
4572,520934,18
11362,2194741,18
12383,2410975,18
25125,6399697,18
25840,6599935,18
5232,750841,18
8950,1714511,18
7639,1440859,18
16805,3736860,18
5126,721859,18
20573,5119448,18
13686,2810463,18
229,17121,18
25176,6414244,18
12965,2569349,18
8029,1531967,18
24265,6152542,18
26012,6622712,18
5877,951001,18
3905,410951,18
1720,131165,18
19027,4378192,18
23242,5876607,18
9413,1805414,18
7228,1309096,18
1485,113113,18
2580,223906,18
15850,3478554,18
5692,890603,18
9850,1917323,18
605,45589,18
3026,297239,18
9140,1748020,18
14704,3163528,18
24401,6186840,18
6677,1138676,18
7358,1349697,18
2215,177985,18
19041,4390359,18
13633,2791007,18
1391,104315,18
3166,313457,18
8681,1660011,18
5641,867630,18
2171,171491,18
20030,4889312,18
2256,183153,18
14576,3124434,18
14498,3100652,18
6737,1153097,18
8766,1686878,18
3157,312769,18
25487,6518147,18
17719,3971693,18
921,70272,18
3901,410657,18
2620,229989,18
11512,2223109,18
20344,5056843,18
11506,2221899,18
7165,1291409,18
12037,2333798,18
19469,4579708,18
17600,3943271,18
3721,385699,18
20982,5206287,18
10800,2091795,18
905,69218,18
17819,3991671,18
17835,3994708,18
2229,180007,18
13084,2605063,18
7301,1331675,18
11722,2269708,18
25872,6604185,18
19487,4591364,18
19480,4589595,18
2860,267950,18
18504,4150807,18
4563,520093,18
11117,2143770,18
14752,3176929,18
14863,3210261,18
6091,1006878,18
15450,3375006,18
17802,3989677,18
3408,345212,18
25063,6380422,18
26499,6682079,18
5471,814171,18
10000,1951798,18
22086,5529974,18
20524,5109574,18
1531,117051,18
18783,4255786,18
1525,116665,18
13841,2868908,18
1948,152164,18
22976,5783688,18
4039,426897,18
24792,6296604,18
11876,2305249,18
23604,5970279,18
14845,3203318,18
9427,1811998,18
11642,2248825,18
20285,5026953,18
9272,1766693,18
26105,6635701,18
18573,4174000,18
26234,6653491,18
16196,3570331,18
1233,92138,18
10888,2105655,18
23571,5963077,18
20760,5157153,18
10807,2092606,18
13582,2772950,18
19062,4399843,18
26533,6684951,18
8222,1562435,18
16316,3603487,18
1817,141945,18
3271,326187,18
12625,2467857,18
19659,4653002,18
2894,274544,18
18638,4198798,18
20686,5140670,18
14893,3217960,18
6547,1109940,18
4652,532761,18
23348,5907974,18
20753,5155593,18
15135,3296895,18
15098,3284012,18
24358,6177092,18
3929,413721,18
25318,6461057,18
18864,4288669,18
23971,6069169,18
3862,404997,18
21223,5268937,18
6373,1071477,18
9566,1858830,18
10919,2110857,18
7695,1454224,18
25224,6426089,18
22629,5671703,18
23353,5908641,18
14925,3228252,18
14935,3231005,18
6485,1095717,18
19748,4780069,18
16526,3663085,18
16556,3669901,18
4221,449867,18
25118,6398102,18
24628,6247930,18
18710,4235701,18
6919,1223786,18
16677,3696473,18
5179,733096,18
10084,1970924,18
8467,1611639,18
12486,2436761,18
7383,1355399,18
7376,1353315,18
26724,6704086,18
3436,348724,18
11755,2276810,18
1214,90818,18
19853,4841506,18
7009,1250159,18
25900,6608870,18
32,2427,18
16912,3764757,18
16843,3746809,18
1854,145213,18
10312,1999042,17
16893,3759615,17
26644,6693568,17
3337,336012,17
10390,2015239,17
18848,4280388,17
4999,658713,17
26991,6731778,17
5031,682545,17
5093,712754,17
25661,6562650,17
5159,730203,17
4387,484505,17
800,62629,17
23412,5922804,17
9546,1852382,17
13411,2712437,17
7506,1396680,17
22806,5729354,17
25718,6574700,17
19209,4474657,17
19221,4478169,17
7720,1458504,17
295,21071,17
2004,156872,17
19170,4457205,17
1642,125149,17
4714,547003,17
23477,5941535,17
24784,6293391,17
1245,93041,17
8876,1707170,17
18208,4078033,17
2267,184479,17
22776,5716612,17
19063,4400370,17
10833,2096128,17
4743,551419,17
17955,4016251,17
20756,5155969,17
3630,377497,17
24337,6170742,17
25924,6613752,17
3067,303976,17
8972,1716179,17
9030,1724111,17
25913,6611037,17
14770,3181287,17
14824,3199213,17
13221,2646215,17
7779,1470665,17
7772,1469550,17
7790,1473017,17
25213,6423433,17
25760,6584705,17
9684,1887320,17
25074,6384297,17
22494,5638582,17
1429,107776,17
19301,4518023,17
19302,4518119,17
15501,3389181,17
6090,1006294,17
1693,129316,17
23595,5968090,17
18243,4087447,17
24979,6354688,17
24489,6211152,17
525,39120,17
13157,2629649,17
8815,1697028,17
